Gender,Percentile,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79
Women,22.9,18730.83,19004,19552.024,19773.226,19854.007,20346.661,21074.281,21445.17,22537,24080.934,25341.218,28163.844
Women,23,18716.2,18991,19537,19762.62,19840,20328,21054.49,21426.32,22516,24074.74,25310.06,28127.28
Women,23.1,18702.37,18978,19520,19749.014,19824,20308.479,21042.553,21415.126,22501.527,24066.421,25259.282,28090.716
Women,23.2,18687.92,18963,19510,19731.408,19814,20290.888,21026.616,21402.672,22484.048,24049.184,25248.176,28054.152
Women,23.3,18671,18945.99,19496,19710,19801,20275.297,21008.358,21394.218,22462.058,23986.511,25245.23,28017.588
Women,23.4,18661,18932,19479,19693.196,19785.844,20259,20991.742,21384,22440.294,23972.566,25214.54,27981.024
Women,23.5,18642,18916.05,19462.58,19678.18,19774,20236,20980.61,21367.31,22418.775,23959.765,25188.4,27947.22
Women,23.6,18632,18902,19446,19665,19762.588,20219.096,20971.34,21356.856,22403.136,23932.56,25177.24,27928.872
Women,23.7,18625.97,18887.11,19428.436,19649.378,19747.671,20189,20948.931,21333,22380.905,23912.102,25170.016,27910.524
Women,23.8,18617,18879,19418,19627.772,19733.508,20169,20932.994,21323.584,22364.282,23907.606,25167.784,27892.176
Women,23.9,18605.53,18866,19404.292,19611,19716.837,20153.502,20920.057,21309,22350.642,23878.955,25152.52,27873.828
Women,24,18601,18854.2,19388.44,19601.56,19705,20133,20906.12,21305,22335.24,23841.24,25130.2,27855.48
Women,24.1,18589,18842,19375,19586.954,19691.003,20116.569,20892.366,21287,22315.633,23831.686,25112.182,27837.132
Women,24.2,18576,18832,19358.152,19570.348,19677,20103,20874,21272.132,22293.584,23829.166,25094.74,27818.784
Women,24.3,18559.22,18821.29,19341,19553,19665,20087,20858,21266,22280.977,23826.489,25075.21,27799.752
Women,24.4,18545,18811.32,19330,19540.136,19656.252,20070.592,20848.372,21256,22251.172,23812,25054.92,27780.216
Women,24.5,18535.45,18795,19317,19530.53,19640,20053,20827,21246.54,22228.37,23803.35,25032.6,27760.68
Women,24.6,18519,18780,19303.288,19521,19624,20032,20815,21229,22197.386,23801.458,25008.404,27741.144
Women,24.7,18500.69,18769.41,19283,19508,19612,20018,20798.561,21208.724,22158.399,23762.467,24982.178,27721.608
Women,24.8,18490,18754,19270.288,19489.712,19593.584,19998.592,20787,21193.408,22115.224,23752.52,24957.488,27702.072
Women,24.9,18480.23,18743.47,19257.572,19475,19578,19983.841,20775.687,21178.954,22103.896,23705.226,24933.494,27682.536
Women,25,18463,18728,19244,19462.5,19559.5,19974.25,20755.75,21161.5,22081,23674.75,24926,27663
Women,25.1,18448,18717,19227.428,19451,19546,19955.318,20745.626,21146.23,22059.763,23632.219,24920.478,27651.252
Women,25.2,18437,18700.56,19213,19433.288,19532,19937,20726.38,21135.184,22055.276,23608.108,24915.456,27639.504
Women,25.3,18427,18687,19199,19422,19519,19920.477,20712,21118.138,22028.578,23592.347,24908.868,27627.756
Women,25.4,18412,18672.62,19181.712,19409.076,19502,19912,20697.002,21099,22015.906,23568.63,24898.824,27616.008
Women,25.5,18399.85,18658,19166,19394.94,19489.165,19897.295,20679.195,21094,21997.89,23549.745,24886.75,27604.26
Women,25.6,18389,18644,19153.568,19379,19473.248,19883.704,20670,21087.552,21972.296,23528.704,24872.8,27592.512
Women,25.7,18378.39,18635,19139.988,19362,19461.331,19868.226,20661.382,21069.322,21961.251,23491.165,24851.542,27580.764
Women,25.8,18367.32,18622.74,19122,19352,19450.828,19852.522,20650.254,21053.208,21944.416,23447.678,24827.548,27565.544
Women,25.9,18353,18608.77,19109,19338.046,19436,19828.931,20632,21036.242,21910.734,23419.512,24819.736,27545.612
Women,26,18341.2,18595,19099,19319.44,19421.58,19812,20620,21016.96,21894.9,23395.84,24810.64,27525.68
Women,26.1,18329,18579.83,19085,19302,19410,19801,20607.443,21003.518,21883,23378.242,24787.204,27505.748
Women,26.2,18311.74,18568,19071,19286.228,19400,19786.158,20594.012,20990.104,21873.218,23370,24771.804,27485.816
Women,26.3,18298,18555.89,19057.564,19264.622,19383,19771.567,20581.569,20984.598,21858.838,23358.745,24771.246,27465.884
Women,26.4,18286,18545,19045.992,19251.016,19370,19753,20572.424,20968.72,21853.432,23352.544,24766.944,27445.952
Women,26.5,18270.55,18532,19028,19233.41,19357,19737.385,20560.695,20957.69,21841.945,23308.33,24759.69,27426.02
Women,26.6,18252,18517,19013.848,19221,19342.078,19724.794,20545,20944,21835.458,23284.836,24743.876,27397.24
Women,26.7,18240,18502,19001.276,19209.198,19327.161,19707.203,20533,20930.91,21807.855,23275.41,24725.462,27366.88
Women,26.8,18224,18488.04,18989,19195,19311,19697.612,20515.768,20916.328,21792.968,23264.384,24714.12,27336.52
Women,26.9,18214.63,18471,18978.132,19182,19289.654,19681.021,20500.894,20907.496,21784.973,23245.87,24704.898,27306.16
Women,27,18202.9,18458,18962.56,19169.38,19277,19663.29,20480.02,20898.42,21765.53,23237,24704.34,27275.8
Women,27.1,18193.17,18447.13,18945.988,19154.548,19258.986,19648.678,20463.073,20888,21754,23232.198,24699.858,27245.44
Women,27.2,18185,18435,18932,19139,19243.576,19638.496,20448,20873,21745.216,23215.128,24689.256,27215.08
Women,27.3,18175,18423.19,18915.844,19124.562,19231.659,19629.971,20421,20868.058,21721,23198.253,24680.992,27180.616
Women,27.4,18163.94,18412,18896,19114.956,19216.484,19613,20399.524,20859.604,21711.562,23191.024,24674.296,27135.208
Women,27.5,18146.25,18400,18881,19104,19200,19595.95,20379,20849,21710.075,23179.775,24666.25,27089.8
Women,27.6,18135,18387,18871.128,19086.744,19186,19584,20371,20835.48,21681.94,23168.888,24657.952,27044.392
Women,27.7,18121.79,18377,18854,19074,19175.991,19570.586,20359.902,20826.242,21660.01,23155.181,24654.604,26998.984
Women,27.8,18110.06,18363,18840.984,19058,19166.074,19561,20349,20815.94,21651,23127.794,24650.636,26953.576
Women,27.9,18096,18354,18826,19049,19149.157,19546,20343.577,20799.002,21637.381,23106.691,24644.498,26908.168
Women,28,18081,18343,18808.84,19039.32,19135.24,19530,20326,20784.76,21624.2,23096.52,24636.44,26862.76
Women,28.1,18070,18327,18794,19026,19121.323,19515.929,20308,20774.426,21604.153,23081.63,24625.838,26831.244
Women,28.2,18063,18315,18781,19014,19107.406,19501.338,20297.766,20760.972,21586.996,23070.344,24620.22,26805.768
Women,28.3,18048,18300.49,18766.124,19004,19091.489,19484.747,20284,20747,21559.895,23026.724,24617.43,26780.292
Women,28.4,18031,18285,18752,18990.896,19080,19474.156,20273,20738.192,21547.768,22998,24599.064,26754.816
Women,28.5,18021.95,18273,18736.98,18979.29,19067.655,19460.13,20262.955,20730.44,21533.64,22979.1,24578.34,26729.34
Women,28.6,18010,18257.58,18723,18970.368,19055,19449.974,20253.018,20719,21523,22963.89,24566.064,26703.864
Women,28.7,17999.49,18246.61,18707.836,18955,19043,19440,20234,20709.702,21498.924,22929.349,24556.562,26678.388
Women,28.8,17985.52,18235,18697,18942,19022.904,19426,20222.144,20697.496,21492.232,22876.456,24554.888,26655.936
Women,28.9,17975.06,18221,18681.692,18921,19006.987,19413.201,20207.207,20691.588,21478.056,22869.694,24551.904,26655.408
Women,29,17963,18210,18669,18907.26,18982,19398.83,20198.54,20677.36,21464.77,22844.36,24547.44,26654.88
Women,29.1,17952.14,18194,18655.548,18898,18966.153,19383.019,20183.333,20661.772,21451.415,22813.93,24539.574,26654.352
Women,29.2,17940,18181,18641,18884,18955.236,19366,20170.584,20652.432,21445.184,22799.212,24530.088,26653.824
Women,29.3,17931.11,18166.79,18630,18874,18946,19347.511,20154.918,20637.978,21435.618,22789.473,24528.012,26653.296
Women,29.4,17922.38,18155.82,18610,18861.508,18933.402,19337,20140.522,20624.524,21429.754,22779.202,24526.376,26652.768
Women,29.5,17910.65,18143,18599.26,18849,18918.485,19324.655,20129.585,20613.07,21421,22743.27,24519.68,26652.24
Women,29.6,17903,18131.88,18587,18838.624,18907,19308.064,20115.648,20605.616,21414.696,22726.08,24507.104,26647.608
Women,29.7,17892.19,18116,18578,18825.018,18897.651,19293.473,20106,20593.162,21402.361,22693.448,24480.878,26639.556
Women,29.8,17881.46,18105.94,18566,18812,18881,19277,20097,20578.416,21397,22683.016,24449.824,26631.504
Women,29.9,17867,18092,18553.972,18797,18868.817,19258.291,20065.837,20554.254,21394,22671.963,24414.112,26623.452
Women,30,17862,18080,18542,18787,18849.8,19247.7,20047,20543.8,21378.8,22657.7,24404,26615.4
Women,30.1,17854,18065,18529,18775.594,18837,19231,20040,20532.384,21370.239,22621.913,24404,26607.348
Women,30.2,17842,18054,18518.256,18761.988,18821,19222.036,20028,20520.676,21357.778,22599.012,24402.452,26599.296
Women,30.3,17830,18046,18498,18748,18804.149,19208.854,20017.089,20506.438,21337.756,22578.952,24400.482,26591.244
Women,30.4,17824.08,18035,18482,18732.776,18792.232,19188,19996.152,20491.968,21320.952,22567.96,24396.576,26552.472
Women,30.5,17817.35,18024.15,18470,18719.17,18780,19175,19985.43,20475.53,21306.465,22557.545,24392.86,26512.74
Women,30.6,17812,18008.18,18456.968,18704.564,18770,19164,19972.278,20451.152,21294.956,22547.38,24389.512,26473.008
Women,30.7,17803,17999,18444.396,18693,18757,19153.126,19948.682,20436.622,21277.491,22530.61,24382.186,26433.276
Women,30.8,17792,17992,18427.824,18676,18744.564,19139.916,19931.808,20422.336,21272.008,22513.68,24371.584,26393.544
Women,30.9,17783.43,17980,18421,18661.746,18730.647,19124,19922,20416.142,21256.034,22502,24344.102,26353.812
Women,31,17773.7,17971,18407,18649.14,18719,19108.79,19910,20387,21247.12,22479.38,24311.18,26314.08
Women,31.1,17764,17963,18394,18637,18709,19097.398,19902,20374,21241.543,22474.453,24230.376,26288.908
Women,31.2,17747.72,17951.36,18381.536,18621,18692.896,19085,19889.624,20365.704,21222.12,22466.432,24160.848,26286.136
Women,31.3,17740.51,17939,18367.964,18605.322,18667.979,19073,19877.438,20358.898,21211.569,22457.396,24154.152,26283.364
Women,31.4,17732,17930.42,18358,18588.716,18658,19057,19869.346,20344,21197.082,22442.018,24138.34,26280.592
Women,31.5,17724,17920.45,18348,18574,18642.29,19047.505,19851.69,20333.99,21184.785,22423.96,24107.65,26277.82
Women,31.6,17712.96,17910,18336,18560.504,18628.228,19032,19836,20326.536,21178.108,22401.224,24087.128,26275.048
Women,31.7,17702,17900,18314.676,18550,18617.311,19018,19817.971,20305.328,21152,22375.211,24073.736,26272.276
Women,31.8,17689.86,17889.54,18302,18538.876,18606,19007,19807.034,20284,21141.402,22360.998,24070.556,26269.504
Women,31.9,17678,17878,18285.532,18528,18594.477,18990.942,19796,20273.348,21133.529,22350.222,24069.968,26265.22
Women,32,17669.2,17870,18269,18510.16,18578.56,18975,19778.64,20261.72,21117.48,22349,24061.04,26260.6
Women,32.1,17658.67,17858.63,18255,18501,18568,18964.289,19755.446,20244.064,21113.692,22325.049,24049.516,26255.98
Women,32.2,17648.88,17848,18241,18481,18554.726,18954,19745,20232.684,21100.186,22315.048,24028.312,26251.36
Women,32.3,17635.21,17838,18231,18466,18542.809,18946.107,19733.349,20215.432,21087.097,22308.329,24014.128,26246.74
Women,32.4,17627.48,17827.72,18222,18458,18526.784,18931,19723.824,20204.424,21075.636,22302.956,24009.664,26242.12
Women,32.5,17619,17818,18209,18446.05,18515.975,18919.85,19712,20184,21062.725,22295.825,23996.1,26237.5
Women,32.6,17614,17810,18198.528,18427,18504.058,18905,19702,20159.996,21056.476,22289,23977.128,26231.664
Women,32.7,17604,17803,18184,18413,18490.282,18886.743,19687.808,20149.542,21049.253,22268.799,23955.36,26222.028
Women,32.8,17591.56,17796,18169,18399.232,18475.448,18870.456,19669.664,20142,21037.264,22226.944,23933.976,26212.392
Women,32.9,17580.83,17786,18152,18384.626,18460,18861.244,19655.727,20125.536,21027.108,22218.67,23933.418,26202.756
Women,33,17574,17778.9,18137,18369.02,18448.39,18848.97,19646.58,20107.54,21015.58,22211.13,23932.58,26193.12
Women,33.1,17565.37,17770.93,18127,18355.414,18435.473,18835.895,19631,20087.452,21009.015,22194.434,23930.906,26183.484
Women,33.2,17556,17765,18117,18346,18423,18825,19617.916,20080.272,20994.896,22140.564,23928.72,26173.848
Women,33.3,17547,17755,18104,18323.404,18412,18818,19607,20070,20980.658,22114.236,23925.93,26164.212
Women,33.4,17538,17746,18087,18311,18399.722,18806,19598,20054.364,20970.684,22078.41,23922.396,26155.896
Women,33.5,17527.45,17736,18074.38,18297,18390.61,18798,19586.105,20038,20956.855,22070.82,23918.49,26148.24
Women,33.6,17521,17729,18058,18280.384,18375,18782.424,19568.672,20026.104,20945.416,22061.752,23914.584,26140.584
Women,33.7,17511,17722.11,18050,18267,18364.971,18771,19555.462,20014,20926.881,22046.255,23909.712,26132.928
Women,33.8,17496,17713,18040,18254.172,18352.108,18755.242,19535.588,19997.096,20913.788,22021.35,23894.088,26125.272
Women,33.9,17487.53,17703.17,18028.092,18240.566,18341.137,18742,19521.714,19986.094,20903.884,22003.952,23874.576,26117.616
Women,34,17479,17693,18016.52,18227,18328,18729,19503.84,19975,20885.26,21981.64,23845.56,26109.96
Women,34.1,17473,17679.46,18002,18212,18316.606,18720,19492.483,19965.744,20872.665,21978.286,23827.942,26102.268
Women,34.2,17463,17671.26,17994,18199,18300.386,18710.878,19483.546,19943.464,20859.23,21935.718,23821.804,26094.216
Women,34.3,17456,17661,17980.804,18186.284,18289.469,18694.287,19473.609,19927.278,20844.795,21920.156,23804.634,26086.164
Women,34.4,17445.88,17648.32,17971,18166,18276,18682.088,19462,19913.824,20827.888,21898.352,23782.872,26078.112
Women,34.5,17435,17637.7,17962.66,18150,18265,18669,19452.47,19902.37,20821.97,21876.435,23779.47,26070.06
Women,34.6,17424,17625.38,17952.088,18139,18257.718,18658.028,19438.394,19890.916,20811.992,21861,23777.524,26062.008
Women,34.7,17413.69,17617,17940,18129,18245.801,18644.923,19422.861,19878.386,20789.044,21858.243,23773.618,26053.956
Women,34.8,17401,17607.44,17927.944,18115.224,18232.884,18639.332,19408.924,19868.016,20777.524,21837.232,23762.904,26045.904
Women,34.9,17392,17598,17916.372,18105.506,18221,18626,19396.987,19851.554,20767.037,21829.454,23738.352,26041.252
Women,35,17380,17587,17907.8,18093,18209.05,18614.3,19389.05,19840.1,20748.65,21818.5,23715.6,26039.8
Women,35.1,17368.77,17577.53,17897,18080,18198.133,18603,19375.113,19831,20733,21817.373,23694.396,26038.348
Women,35.2,17361.04,17567.56,17888,18067,18183,18585,19365.352,19818.192,20714.152,21812.176,23678.184,26036.896
Women,35.3,17357,17560,17876.084,18055.082,18169.299,18574.377,19350,19807,20706.356,21803.095,23663.676,26035.444
Women,35.4,17345,17552,17865.512,18042,18158,18564,19340,19800.284,20701.01,21792.736,23650.232,26033.992
Women,35.5,17337.85,17543,17851.94,18031,18139.465,18550.195,19323.73,19785.83,20687.115,21783.33,23637.02,26032.54
Women,35.6,17330,17532.36,17840.368,18016,18124.548,18529.604,19309.856,19770.376,20679,21778.988,23624.744,26031.088
Women,35.7,17315,17524,17831,18005,18114,18510,19300.491,19761.922,20652.705,21764.22,23612.468,26019.964
Women,35.8,17304,17513.74,17820.224,17989.104,18105.428,18492,19289.108,19751,20639.616,21756.268,23600.192,26008.216
Women,35.9,17295.93,17504.77,17814,17979,18087.594,18474,19273.617,19729.084,20634.167,21745.785,23589.848,25996.468
Women,36,17288,17491,17806,17969,18072,18461,19265.04,19716.56,20625.4,21738.12,23580.92,25984.72
Women,36.1,17278,17479,17798.508,17962,18059,18452,19254.229,19705.106,20616.386,21723.206,23575.934,25972.972
Women,36.2,17271.74,17471.86,17784.936,17950.628,18048.046,18437.058,19239.612,19686.912,20609.118,21685.89,23572.028,25961.224
Women,36.3,17266,17462,17771,17940,18040,18423.934,19228,19660.396,20599.219,21668.996,23568.122,25949.476
Women,36.4,17258,17450.92,17760.584,17928,18034,18411.876,19217.932,19642.488,20590.464,21662.572,23564.216,25940.416
Women,36.5,17253,17443,17751,17917.81,18017.295,18391,19211.995,19623,20582,21652,23560.31,25936.06
Women,36.6,17243.82,17433,17742,17904,18004.378,18378.694,19198.348,19612,20579.758,21644.962,23552.072,25931.704
Women,36.7,17233,17428,17734,17896.598,17990,18363.309,19183.242,19597,20564.084,21641.623,23537.564,25927.348
Women,36.8,17227.36,17419,17725,17885,17978.544,18346.512,19171.368,19587.928,20557.568,21636.592,23524.432,25922.992
Women,36.9,17218.63,17407.07,17716,17876,17965,18333.921,19155.741,19573,20548,21633.187,23512.156,25918.636
Women,37,17210,17400,17705.36,17864.78,17958,18318,19140.24,19564.04,20525,21622.57,23481.02,25914.28
Women,37.1,17200.34,17390,17695,17854,17947,18303,19124.746,19549.962,20518.323,21595.831,23445.596,25909.924
Women,37.2,17195,17381.16,17687,17846.568,17934.876,18293.148,19108.872,19532,20500.672,21586.624,23402.072,25901.72
Women,37.3,17187,17376,17678.644,17837,17926,18282,19093.499,19523.632,20490.698,21583.437,23367.66,25892.48
Women,37.4,17179.98,17368.22,17668,17828.356,17912,18271,19081,19511.816,20481,21571.644,23362.08,25883.24
Women,37.5,17170.25,17359.25,17655.5,17821,17904,18260,19065.875,19500.75,20467.875,21549.625,23355.25,25874
Women,37.6,17160,17352,17644.928,17811.144,17891.208,18249,19058,19480.184,20453.888,21499.344,23346.88,25864.76
Women,37.7,17151.79,17343,17635,17799.538,17879.291,18238,19050.751,19458.684,20442.802,21496.626,23338.51,25855.52
Women,37.8,17136.12,17334,17626,17790,17863.374,18224.204,19037.814,19447.776,20424.484,21483.846,23330.14,25846.28
Women,37.9,17125,17324,17617,17780.326,17856,18206,19024.385,19433.802,20410.989,21468.004,23318.396,25831.86
Women,38,17115,17316,17609,17770.44,17848.54,18195,19009,19423.48,20399.94,21450.84,23305.16,25798.2
Women,38.1,17108,17311,17597.068,17757,17837,18183.829,19001,19416,20381,21435.252,23279.492,25764.54
Women,38.2,17099.14,17302,17590,17747.508,17829,18175,18989.066,19407.572,20375,21424.93,23259.128,25730.88
Women,38.3,17094.41,17292,17581,17740.902,17818.789,18161,18975,19390.59,20368.958,21412.545,23252.432,25697.22
Women,38.4,17084.36,17282.52,17571.352,17729.296,17808.872,18152,18962.192,19384.984,20359.976,21399.32,23246.552,25663.56
Women,38.5,17074,17272,17562,17719,17800,18135.465,18953,19372.21,20351.515,21392.775,23241.53,25629.9
Women,38.6,17067,17263,17552.208,17707.084,17792,18122.874,18937.636,19367.268,20336.036,21381.882,23225.256,25596.24
Women,38.7,17060.49,17255,17543,17698,17784,18110,18925,19356,20327.248,21367.002,23204.052,25583.748
Women,38.8,17055.76,17249,17532,17685,17776,18101.384,18916,19341.848,20311.308,21353.62,23183.352,25583.352
Women,38.9,17050,17240,17521.984,17678.266,17768,18091,18904.507,19337,20286.557,21350.294,23161.218,25582.956
Women,39,17043,17232.7,17509.92,17666,17759.37,18082,18893,19327,20274.07,21342.88,23127.18,25582.56
Women,39.1,17035.14,17224.73,17496.348,17655,17749,18066.919,18880.633,19318,20271,21337.586,23100.262,25582.164
Women,39.2,17025.84,17215,17485,17647,17742,18052,18863,19312,20262.384,21330.472,23088.544,25581.768
Women,39.3,17014.22,17207,17475.204,17637,17735,18041.737,18859,19300.578,20256.827,21319.756,23078.59,25581.372
